Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,288,BLOCK,189,ANA #22 PERREAULT BLOCKED BY  COL #5 GUENIN- Wrist- Def. Zone,COLORADO AVALANCHE_5_NATE GUENIN,ANAHEIM DUCKS_22_MATHIEU PERREAULT,,,Def. Zone,Wrist,,,ANAHEIM DUCKS_22_MATHIEU PERREAULT,ANAHEIM DUCKS_8_TEEMU SELANNE,ANAHEIM DUCKS_33_JAKOB SILFVERBERG,ANAHEIM DUCKS_45_SAMI VATANEN,ANAHEIM DUCKS_55_BRYAN ALLEN,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_7_JOHN MITCHELL,COLORADO AVALANCHE_55_CODY MCLEOD,COLORADO AVALANCHE_58_PATRICK BORDELEAU,COLORADO AVALANCHE_5_NATE GUENIN,COLORADO AVALANCHE_8_JAN HEJDA,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,0,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,BLOCK,288,2,0006,0,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,287,FAC,191,ANA won Off. Zone - ANA #22 PERREAULT vs COL #9 DUCHENE,ANAHEIM DUCKS_22_MATHIEU PERREAULT,COLORADO AVALANCHE_9_MATT DUCHENE,,,Off. Zone,,,,ANAHEIM DUCKS_22_MATHIEU PERREAULT,ANAHEIM DUCKS_8_TEEMU SELANNE,ANAHEIM DUCKS_33_JAKOB SILFVERBERG,ANAHEIM DUCKS_45_SAMI VATANEN,ANAHEIM DUCKS_55_BRYAN ALLEN,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_9_MATT DUCHENE,COLORADO AVALANCHE_90_RYAN O'REILLY,COLORADO AVALANCHE_17_STEVE DOWNIE,COLORADO AVALANCHE_16_CORY SARICH,COLORADO AVALANCHE_61_ANDRE BENOIT,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,1,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,FAC,287,2,0006,1,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,260,HIT,192,COL #17 DOWNIE HIT ANA #55 ALLEN- Off. Zone,COLORADO AVALANCHE_17_STEVE DOWNIE,ANAHEIM DUCKS_55_BRYAN ALLEN,,,Off. Zone,,,,ANAHEIM DUCKS_22_MATHIEU PERREAULT,ANAHEIM DUCKS_8_TEEMU SELANNE,ANAHEIM DUCKS_33_JAKOB SILFVERBERG,ANAHEIM DUCKS_45_SAMI VATANEN,ANAHEIM DUCKS_55_BRYAN ALLEN,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_9_MATT DUCHENE,COLORADO AVALANCHE_90_RYAN O'REILLY,COLORADO AVALANCHE_17_STEVE DOWNIE,COLORADO AVALANCHE_16_CORY SARICH,COLORADO AVALANCHE_61_ANDRE BENOIT,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,0,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,HIT,260,2,0006,0,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,259,TURN,193,COL&nbsp;TAKEAWAY - #9 DUCHENE- Off. Zone,COLORADO AVALANCHE_9_MATT DUCHENE,,,,Off. Zone,,,,ANAHEIM DUCKS_22_MATHIEU PERREAULT,ANAHEIM DUCKS_8_TEEMU SELANNE,ANAHEIM DUCKS_33_JAKOB SILFVERBERG,ANAHEIM DUCKS_45_SAMI VATANEN,ANAHEIM DUCKS_55_BRYAN ALLEN,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_9_MATT DUCHENE,COLORADO AVALANCHE_90_RYAN O'REILLY,COLORADO AVALANCHE_17_STEVE DOWNIE,COLORADO AVALANCHE_16_CORY SARICH,COLORADO AVALANCHE_61_ANDRE BENOIT,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,0,6,6,1,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,TAKE,259,2,0006,0,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,249,TURN,194,COL&nbsp;TAKEAWAY - #6 JOHNSON- Def. Zone,COLORADO AVALANCHE_6_ERIK JOHNSON,,,,Def. Zone,,,,ANAHEIM DUCKS_22_MATHIEU PERREAULT,ANAHEIM DUCKS_8_TEEMU SELANNE,ANAHEIM DUCKS_33_JAKOB SILFVERBERG,ANAHEIM DUCKS_28_MARK FISTRIC,ANAHEIM DUCKS_45_SAMI VATANEN,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_9_MATT DUCHENE,COLORADO AVALANCHE_90_RYAN O'REILLY,COLORADO AVALANCHE_15_PA PARENTEAU,COLORADO AVALANCHE_6_ERIK JOHNSON,COLORADO AVALANCHE_16_CORY SARICH,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,0,6,6,1,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,TAKE,249,2,0006,0,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,206,TURN,196,ANA&nbsp;TAKEAWAY - #10 PERRY- Def. Zone,ANAHEIM DUCKS_10_COREY PERRY,,,,Def. Zone,,,,ANAHEIM DUCKS_15_RYAN GETZLAF,ANAHEIM DUCKS_21_KYLE PALMIERI,ANAHEIM DUCKS_10_COREY PERRY,ANAHEIM DUCKS_6_BEN LOVEJOY,ANAHEIM DUCKS_28_MARK FISTRIC,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_26_PAUL STASTNY,COLORADO AVALANCHE_15_PA PARENTEAU,COLORADO AVALANCHE_92_GABRIEL LANDESKOG,COLORADO AVALANCHE_6_ERIK JOHNSON,COLORADO AVALANCHE_8_JAN HEJDA,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,1,6,6,0,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,TAKE,206,2,0006,1,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,160,FAC,198,ANA won Neu. Zone - ANA #13 BONINO vs COL #7 MITCHELL,ANAHEIM DUCKS_13_NICK BONINO,COLORADO AVALANCHE_7_JOHN MITCHELL,,,Neu. Zone,,,,ANAHEIM DUCKS_13_NICK BONINO,ANAHEIM DUCKS_39_MATT BELESKEY,ANAHEIM DUCKS_62_PATRICK MAROON,ANAHEIM DUCKS_45_SAMI VATANEN,ANAHEIM DUCKS_55_BRYAN ALLEN,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_7_JOHN MITCHELL,COLORADO AVALANCHE_55_CODY MCLEOD,COLORADO AVALANCHE_58_PATRICK BORDELEAU,COLORADO AVALANCHE_4_TYSON BARRIE,COLORADO AVALANCHE_5_NATE GUENIN,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,1,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,FAC,160,2,0006,1,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,152,FAC,200,COL won Neu. Zone - ANA #13 BONINO vs COL #7 MITCHELL,COLORADO AVALANCHE_7_JOHN MITCHELL,ANAHEIM DUCKS_13_NICK BONINO,,,Neu. Zone,,,,ANAHEIM DUCKS_13_NICK BONINO,ANAHEIM DUCKS_39_MATT BELESKEY,ANAHEIM DUCKS_62_PATRICK MAROON,ANAHEIM DUCKS_45_SAMI VATANEN,ANAHEIM DUCKS_55_BRYAN ALLEN,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_7_JOHN MITCHELL,COLORADO AVALANCHE_55_CODY MCLEOD,COLORADO AVALANCHE_58_PATRICK BORDELEAU,COLORADO AVALANCHE_4_TYSON BARRIE,COLORADO AVALANCHE_5_NATE GUENIN,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,0,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,FAC,152,2,0006,0,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,136,BLOCK,201,COL #58 BORDELEAU BLOCKED BY  ANA #13 BONINO- Wrist- Def. Zone,ANAHEIM DUCKS_13_NICK BONINO,COLORADO AVALANCHE_58_PATRICK BORDELEAU,,,Def. Zone,Wrist,,,ANAHEIM DUCKS_13_NICK BONINO,ANAHEIM DUCKS_39_MATT BELESKEY,ANAHEIM DUCKS_62_PATRICK MAROON,ANAHEIM DUCKS_45_SAMI VATANEN,ANAHEIM DUCKS_55_BRYAN ALLEN,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_7_JOHN MITCHELL,COLORADO AVALANCHE_55_CODY MCLEOD,COLORADO AVALANCHE_58_PATRICK BORDELEAU,COLORADO AVALANCHE_4_TYSON BARRIE,COLORADO AVALANCHE_5_NATE GUENIN,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,1,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,BLOCK,136,2,0006,1,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,112,PENL,204,COL #55 MCLEOD&nbsp;Fighting (maj)(5 min)- Def. Zone Drawn By: ANA #62 MAROON,COLORADO AVALANCHE_55_CODY MCLEOD,ANAHEIM DUCKS_62_PATRICK MAROON,,,Def. Zone,,,,ANAHEIM DUCKS_13_NICK BONINO,ANAHEIM DUCKS_39_MATT BELESKEY,ANAHEIM DUCKS_62_PATRICK MAROON,ANAHEIM DUCKS_6_BEN LOVEJOY,ANAHEIM DUCKS_28_MARK FISTRIC,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_7_JOHN MITCHELL,COLORADO AVALANCHE_17_STEVE DOWNIE,COLORADO AVALANCHE_55_CODY MCLEOD,COLORADO AVALANCHE_4_TYSON BARRIE,COLORADO AVALANCHE_5_NATE GUENIN,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,0,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,PENL,112,2,0006,0,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,112,PENL,205,ANA #62 MAROON&nbsp;Fighting (maj)(5 min)- Off. Zone Drawn By: COL #55 MCLEOD,ANAHEIM DUCKS_62_PATRICK MAROON,MCLEOD,,,Off. Zone,,,,ANAHEIM DUCKS_13_NICK BONINO,ANAHEIM DUCKS_39_MATT BELESKEY,ANAHEIM DUCKS_62_PATRICK MAROON,ANAHEIM DUCKS_6_BEN LOVEJOY,ANAHEIM DUCKS_28_MARK FISTRIC,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_7_JOHN MITCHELL,COLORADO AVALANCHE_17_STEVE DOWNIE,COLORADO AVALANCHE_4_TYSON BARRIE,COLORADO AVALANCHE_5_NATE GUENIN,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,,1,5,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,PENL,112,2,0006,1,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,112,FAC,206,ANA won Off. Zone - ANA #22 PERREAULT vs COL #9 DUCHENE,ANAHEIM DUCKS_22_MATHIEU PERREAULT,COLORADO AVALANCHE_9_MATT DUCHENE,,,Off. Zone,,,,ANAHEIM DUCKS_22_MATHIEU PERREAULT,ANAHEIM DUCKS_8_TEEMU SELANNE,ANAHEIM DUCKS_33_JAKOB SILFVERBERG,ANAHEIM DUCKS_4_CAM FOWLER,ANAHEIM DUCKS_6_BEN LOVEJOY,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_9_MATT DUCHENE,COLORADO AVALANCHE_90_RYAN O'REILLY,COLORADO AVALANCHE_17_STEVE DOWNIE,COLORADO AVALANCHE_16_CORY SARICH,COLORADO AVALANCHE_61_ANDRE BENOIT,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,1,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,FAC,112,2,0006,1,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,107,FAC,209,COL won Def. Zone - ANA #22 PERREAULT vs COL #9 DUCHENE,COLORADO AVALANCHE_9_MATT DUCHENE,ANAHEIM DUCKS_22_MATHIEU PERREAULT,,,Def. Zone,,,,ANAHEIM DUCKS_22_MATHIEU PERREAULT,ANAHEIM DUCKS_8_TEEMU SELANNE,ANAHEIM DUCKS_33_JAKOB SILFVERBERG,ANAHEIM DUCKS_4_CAM FOWLER,ANAHEIM DUCKS_6_BEN LOVEJOY,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_9_MATT DUCHENE,COLORADO AVALANCHE_90_RYAN O'REILLY,COLORADO AVALANCHE_17_STEVE DOWNIE,COLORADO AVALANCHE_16_CORY SARICH,COLORADO AVALANCHE_61_ANDRE BENOIT,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,0,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,FAC,107,2,0006,0,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,78,MISS,212,COL #17 DOWNIE- Snap- Over Net- Off. Zone- 33 ft.,COLORADO AVALANCHE_17_STEVE DOWNIE,,,,Off. Zone,Snap,Over Net,33,ANAHEIM DUCKS_22_MATHIEU PERREAULT,ANAHEIM DUCKS_10_COREY PERRY,ANAHEIM DUCKS_33_JAKOB SILFVERBERG,ANAHEIM DUCKS_6_BEN LOVEJOY,ANAHEIM DUCKS_28_MARK FISTRIC,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_9_MATT DUCHENE,COLORADO AVALANCHE_90_RYAN O'REILLY,COLORADO AVALANCHE_17_STEVE DOWNIE,COLORADO AVALANCHE_6_ERIK JOHNSON,COLORADO AVALANCHE_8_JAN HEJDA,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,0,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,MISS,78,2,0006,0,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,77,FAC,214,ANA won Neu. Zone - ANA #15 GETZLAF vs COL #40 TANGUAY,ANAHEIM DUCKS_15_RYAN GETZLAF,COLORADO AVALANCHE_40_ALEX TANGUAY,,,Neu. Zone,,,,ANAHEIM DUCKS_15_RYAN GETZLAF,ANAHEIM DUCKS_21_KYLE PALMIERI,ANAHEIM DUCKS_10_COREY PERRY,ANAHEIM DUCKS_23_FRANCOIS BEAUCHEMIN,ANAHEIM DUCKS_28_MARK FISTRIC,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_15_PA PARENTEAU,COLORADO AVALANCHE_40_ALEX TANGUAY,COLORADO AVALANCHE_92_GABRIEL LANDESKOG,COLORADO AVALANCHE_6_ERIK JOHNSON,COLORADO AVALANCHE_8_JAN HEJDA,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,1,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,FAC,77,2,0006,1,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,31,HIT,215,COL #92 LANDESKOG HIT ANA #10 PERRY- Off. Zone,COLORADO AVALANCHE_92_GABRIEL LANDESKOG,ANAHEIM DUCKS_10_COREY PERRY,,,Off. Zone,,,,ANAHEIM DUCKS_15_RYAN GETZLAF,ANAHEIM DUCKS_21_KYLE PALMIERI,ANAHEIM DUCKS_10_COREY PERRY,ANAHEIM DUCKS_23_FRANCOIS BEAUCHEMIN,ANAHEIM DUCKS_28_MARK FISTRIC,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_15_PA PARENTEAU,COLORADO AVALANCHE_40_ALEX TANGUAY,COLORADO AVALANCHE_92_GABRIEL LANDESKOG,COLORADO AVALANCHE_6_ERIK JOHNSON,COLORADO AVALANCHE_8_JAN HEJDA,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,0,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,HIT,31,2,0006,0,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,28,FAC,217,ANA won Neu. Zone - ANA #11 KOIVU vs COL #29 MACKINNON,ANAHEIM DUCKS_11_SAKU KOIVU,COLORADO AVALANCHE_29_NATHAN MACKINNON,,,Neu. Zone,,,,ANAHEIM DUCKS_7_ANDREW COGLIANO,ANAHEIM DUCKS_11_SAKU KOIVU,ANAHEIM DUCKS_34_DANIEL WINNIK,ANAHEIM DUCKS_45_SAMI VATANEN,ANAHEIM DUCKS_55_BRYAN ALLEN,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_7_JOHN MITCHELL,COLORADO AVALANCHE_29_NATHAN MACKINNON,COLORADO AVALANCHE_11_JAMIE MCGINN,COLORADO AVALANCHE_4_TYSON BARRIE,COLORADO AVALANCHE_5_NATE GUENIN,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,1,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,FAC,28,2,0006,1,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,2,EV,12,FAC,219,ANA won Off. Zone - ANA #11 KOIVU vs COL #7 MITCHELL,ANAHEIM DUCKS_11_SAKU KOIVU,COLORADO AVALANCHE_7_JOHN MITCHELL,,,Off. Zone,,,,ANAHEIM DUCKS_7_ANDREW COGLIANO,ANAHEIM DUCKS_11_SAKU KOIVU,ANAHEIM DUCKS_34_DANIEL WINNIK,ANAHEIM DUCKS_4_CAM FOWLER,ANAHEIM DUCKS_45_SAMI VATANEN,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_7_JOHN MITCHELL,COLORADO AVALANCHE_29_NATHAN MACKINNON,COLORADO AVALANCHE_11_JAMIE MCGINN,COLORADO AVALANCHE_4_TYSON BARRIE,COLORADO AVALANCHE_5_NATE GUENIN,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,1,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,FAC,12,2,0006,1,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,3,EV,1200,FAC,222,COL won Neu. Zone - ANA #11 KOIVU vs COL #9 DUCHENE,COLORADO AVALANCHE_9_MATT DUCHENE,ANAHEIM DUCKS_11_SAKU KOIVU,,,Neu. Zone,,,,ANAHEIM DUCKS_7_ANDREW COGLIANO,ANAHEIM DUCKS_11_SAKU KOIVU,ANAHEIM DUCKS_34_DANIEL WINNIK,ANAHEIM DUCKS_4_CAM FOWLER,ANAHEIM DUCKS_6_BEN LOVEJOY,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_9_MATT DUCHENE,COLORADO AVALANCHE_90_RYAN O'REILLY,COLORADO AVALANCHE_17_STEVE DOWNIE,COLORADO AVALANCHE_16_CORY SARICH,COLORADO AVALANCHE_61_ANDRE BENOIT,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,0,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,FAC,1200,3,0006,0,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,3,EV,1190,FAC,225,COL won Off. Zone - ANA #11 KOIVU vs COL #9 DUCHENE,COLORADO AVALANCHE_9_MATT DUCHENE,ANAHEIM DUCKS_11_SAKU KOIVU,,,Off. Zone,,,,ANAHEIM DUCKS_7_ANDREW COGLIANO,ANAHEIM DUCKS_11_SAKU KOIVU,ANAHEIM DUCKS_34_DANIEL WINNIK,ANAHEIM DUCKS_4_CAM FOWLER,ANAHEIM DUCKS_6_BEN LOVEJOY,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_9_MATT DUCHENE,COLORADO AVALANCHE_90_RYAN O'REILLY,COLORADO AVALANCHE_17_STEVE DOWNIE,COLORADO AVALANCHE_16_CORY SARICH,COLORADO AVALANCHE_61_ANDRE BENOIT,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,0,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,FAC,1190,3,0006,0,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,3,EV,1176,FAC,227,ANA won Neu. Zone - ANA #15 GETZLAF vs COL #26 STASTNY,ANAHEIM DUCKS_15_RYAN GETZLAF,COLORADO AVALANCHE_26_PAUL STASTNY,,,Neu. Zone,,,,ANAHEIM DUCKS_15_RYAN GETZLAF,ANAHEIM DUCKS_21_KYLE PALMIERI,ANAHEIM DUCKS_10_COREY PERRY,ANAHEIM DUCKS_23_FRANCOIS BEAUCHEMIN,ANAHEIM DUCKS_28_MARK FISTRIC,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_26_PAUL STASTNY,COLORADO AVALANCHE_40_ALEX TANGUAY,COLORADO AVALANCHE_92_GABRIEL LANDESKOG,COLORADO AVALANCHE_6_ERIK JOHNSON,COLORADO AVALANCHE_8_JAN HEJDA,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,1,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,FAC,1176,3,0006,1,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,3,EV,1162,TURN,228,COL&nbsp;GIVEAWAY - #1 VARLAMOV- Def. Zone,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,,Def. Zone,,,,ANAHEIM DUCKS_15_RYAN GETZLAF,ANAHEIM DUCKS_21_KYLE PALMIERI,ANAHEIM DUCKS_10_COREY PERRY,ANAHEIM DUCKS_23_FRANCOIS BEAUCHEMIN,ANAHEIM DUCKS_28_MARK FISTRIC,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_26_PAUL STASTNY,COLORADO AVALANCHE_40_ALEX TANGUAY,COLORADO AVALANCHE_92_GABRIEL LANDESKOG,COLORADO AVALANCHE_6_ERIK JOHNSON,COLORADO AVALANCHE_8_JAN HEJDA,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,0,6,6,0,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,GIVE,1162,3,0006,0,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,3,EV,1123,TURN,229,ANA&nbsp;TAKEAWAY - #8 SELANNE- Off. Zone,ANAHEIM DUCKS_8_TEEMU SELANNE,,,,Off. Zone,,,,ANAHEIM DUCKS_22_MATHIEU PERREAULT,ANAHEIM DUCKS_8_TEEMU SELANNE,ANAHEIM DUCKS_33_JAKOB SILFVERBERG,ANAHEIM DUCKS_45_SAMI VATANEN,ANAHEIM DUCKS_55_BRYAN ALLEN,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_29_NATHAN MACKINNON,COLORADO AVALANCHE_15_PA PARENTEAU,COLORADO AVALANCHE_11_JAMIE MCGINN,COLORADO AVALANCHE_4_TYSON BARRIE,COLORADO AVALANCHE_5_NATE GUENIN,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,1,6,6,0,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,TAKE,1123,3,0006,1,,,,,,,0,0,
Wednesday, October 2, 2013,7:47,10:18,Pepsi Center,18007,0006,ANAHEIM DUCKS,COLORADO AVALANCHE,3,EV,1117,MISS,230,ANA #8 SELANNE- Backhand- Wide of Net- Off. Zone- 8 ft.,ANAHEIM DUCKS_8_TEEMU SELANNE,,,,Off. Zone,Backhand,Wide of Net,8,ANAHEIM DUCKS_22_MATHIEU PERREAULT,ANAHEIM DUCKS_8_TEEMU SELANNE,ANAHEIM DUCKS_33_JAKOB SILFVERBERG,ANAHEIM DUCKS_45_SAMI VATANEN,ANAHEIM DUCKS_55_BRYAN ALLEN,ANAHEIM DUCKS_30_VIKTOR FASTH,COLORADO AVALANCHE_29_NATHAN MACKINNON,COLORADO AVALANCHE_15_PA PARENTEAU,COLORADO AVALANCHE_11_JAMIE MCGINN,COLORADO AVALANCHE_4_TYSON BARRIE,COLORADO AVALANCHE_5_NATE GUENIN,COLORADO AVALANCHE_1_SEMYON VARLAMOV,,,1,6,6,,ANAHEIM DUCKS_30_VIKTOR FASTH_G,ANAHEIM DUCKS_30_VIKTOR FASTH_G,1,1,1200,1200,MISS,1117,3,0006,1,,,,,,,0,0,
